L,sig,w,alpha_q0,err0,alpha_q04,err04,alpha_q05,err05,alpha_q06,err06,alpha_q08,err08,alpha_q15,err15
500,0.2,0.24,1.004404749543229,0.0003974128215607165,1.0009536256218565,0.00040519572274013495,1.000030821948195,0.0005102698678831562,0.9991686387840945,0.0004925337083908005,0.997352176475647,0.0004518014875458591,0.9894472341028723,0.0019135358278209223
500,0.2,0.26,1.0068550148036335,0.001389965578639128,1.00174068935438,0.0013429095694769742,1.0002648768886693,0.0015274333266530216,0.9990662993759136,0.0021762654672439117,0.9950339130451178,0.00254930412106267,0.9811137175322219,0.007169325544483085
500,0.2,0.28,1.0115955558932823,0.0028234402169936526,1.0028784610889239,0.003023950597916311,1.0006989782414661,0.003206258447576312,0.998246154046454,0.003593392363084999,0.9934196436911246,0.003042925648755316,0.9618317873696867,0.014565289848416338
500,0.2,0.3,1.0230649982543607,0.005466397706743939,1.005678770883041,0.004011084235257991,1.0016174625048093,0.005874489634708384,0.9963208928800863,0.0061667048489484275,0.9854072000139942,0.0068873494995468475,0.9139821486499118,0.017865287311809083
500,0.2,0.32,1.0372482929365328,0.00881068154313538,1.0096605201808404,0.0065780580876679835,1.0021556136027492,0.009650655568109307,0.9938277841169278,0.010982080497581828,0.9729971911381535,0.011106453832030787,0.8458801806880907,0.033132621632684454
500,0.2,0.34,1.062281480435621,0.00943439867220493,1.0183025413714493,0.012122254563029476,1.007010248094526,0.013367542966325646,0.9901605410110038,0.013313181115113275,0.9562483340412612,0.015464912587815146,0.7476079989909715,0.03231994982195625
500,0.2,0.36,1.0963844576221533,0.01362596746183311,1.0277702605023202,0.014370149419203048,1.0085013018048334,0.01593613394816933,0.9843998927813087,0.019109178483477655,0.9322183059814779,0.017045023635255625,0.6503413686088224,0.03183681488418274
500,0.2,0.38,1.1464821640805196,0.01948993553354737,1.0429050769257333,0.01846417954945434,1.0106233077958537,0.020866175162677403,0.9789782694276868,0.024534875871014293,0.8974071784771307,0.023376903821404005,0.5316882831868122,0.02959567084340393
500,0.2,0.4,1.2131175215349055,0.021724788078766148,1.0576775272555505,0.025193277237400835,1.0169662775860955,0.023675013962973872,0.961511407584779,0.025730386866463707,0.8611748666409877,0.027622214711500732,0.42319357117898193,0.024391819979186758
500,0.2,0.42,1.2693964009692404,0.021538673649063315,1.0719486420214435,0.02775047429510843,1.0156191263756382,0.025410303111715778,0.9567210276000775,0.029365212177782773,0.8215839252865377,0.02934761479991371,0.3630951494364493,0.019985065173463174
500,0.2,0.44,1.3326989340650304,0.026183364089921925,1.0939323864502783,0.025648483639874986,1.0229961088679098,0.029489882207168708,0.9392084471140774,0.03400284737340979,0.7663715052643382,0.034550735983128404,0.30151904093288334,0.01617661670107199
500,0.2,0.46,1.387305675299699,0.02166035757240164,1.1115079327561552,0.034835140597820155,1.0252529691071484,0.03256885599760239,0.9275127937472668,0.032650126184292784,0.7253572202507224,0.03298671027251498,0.25516540164363294,0.013824086401794812
500,0.2,0.48,1.4381890453570805,0.021548095048732452,1.1243920423803209,0.028023885091676574,1.0223461728405079,0.03290578702829756,0.9077351453941901,0.031521561490045355,0.6899460259240522,0.022181817471921893,0.230016799085633,0.011877875867992807
500,0.2,0.5,1.488921355026616,0.02176301986887736,1.1351310157417969,0.03162603218935434,1.0211045868377067,0.0274661812000776,0.8953387309123034,0.02857829152271357,0.6541943986628109,0.023257793686560575,0.210907901548964,0.010209508795613519
1000,0.2,0.01,1.0000020920400186,8.505005978779038e-8,1.0000004110866718,9.002891479469901e-8,1.000000003539165,1.1468187325692396e-7,0.999999585170534,1.0933900158412394e-7,0.9999987414144895,1.2047980423336288e-7,0.9999957672259915,2.338562892654582e-7
1000,0.2,0.1,1.0002313982444975,8.9977764043147e-6,1.0000461955368265,8.457861786173117e-6,1.0000005918286303,1.0636218157357475e-5,0.9999539204719017,1.3493890032629541e-5,0.9998612924406811,1.1770765529877415e-5,0.9995312782495028,2.2303988973038188e-5
1000,0.2,0.15,1.0006105725878325,2.6648279083612306e-5,1.0001218628533677,2.1949288096902647e-5,1.000000606158315,3.1544625785816546e-5,0.9998731529380689,3.333307826650897e-5,0.9996342263434569,3.142770182404764e-5,0.9987741229903506,7.221546584462023e-5
1000,0.2,0.2,1.001349280303493,6.330854486753061e-5,1.0002802954322454,5.869168512666268e-5,1.0000194323006304,7.227486705121841e-5,0.9997258238631627,8.190867922548647e-5,0.9991866527442143,6.769803254689027e-5,0.9972269667014495,0.00016174952444357918
1000,0.2,0.22,1.0018710859942561,9.259926379500121e-5,1.0003738745279385,9.592015760740945e-5,1.0000285504484046,0.00010209916015328024,0.9996368689433016,0.00011586019767594216,0.9988583893887405,0.0001133503255859926,0.9960615521111386,0.00025590659662800007
1000,0.2,0.24,1.0025451752117032,0.00015814690784964245,1.0006121541387647,0.00021021049916652445,1.000043231569058,0.00018117884494872657,0.99950963276165,0.0002863253274544016,0.9984260456746153,0.00028991149363990636,0.9944338447532357,0.000762807636363282
1000,0.2,0.26,1.0043011999914322,0.0014620912272203953,1.001131194516768,0.0019235958505363503,1.0001190040276509,0.0024379918951310236,0.9993477978625492,0.001980925402178624,0.9976122102593824,0.002364203848115182,0.9860336907115697,0.009234133534281192
1000,0.2,0.28,1.007911218226607,0.003096519411220815,1.0016123932982832,0.003174333262119365,0.9997632856828135,0.0035157070795207774,0.9993198197824279,0.004086378821035113,0.9945664958754824,0.0045293390175106946,0.9695676048969872,0.016999218854631532
1000,0.2,0.3,1.0143339595076128,0.004817014584939343,1.0044768608895063,0.004988506640394467,1.0012028125443009,0.006445190823911639,0.9986842934759897,0.006467973542702273,0.9882911507739973,0.0072539820057805175,0.932372575600414,0.027343751802170472
1000,0.2,0.32,1.0309430843766352,0.008239924909516248,1.009337094289535,0.0077649386474805,1.0020368386231253,0.010425257889702564,0.9950664164333851,0.009955827716034982,0.9814126886005131,0.013138294757577218,0.8656068252037978,0.029347692408803777
1000,0.2,0.34,1.0561491462758956,0.014211152446789171,1.0153544141050854,0.012431941637407748,1.003445412527578,0.01323506656776012,0.9938942504064656,0.014971480042922142,0.967962422813021,0.014493479518883239,0.7638752700763408,0.03549984542922472
1000,0.2,0.36,1.1053148577396197,0.02010770074538136,1.0259310187855197,0.0163584070688836,1.0052464512881254,0.019135538211633794,0.9842027619747696,0.024062904010972642,0.9306830857425226,0.023282623990390036,0.611941848590648,0.03426650089231406
1000,0.2,0.38,1.1798406886666177,0.023748421623688898,1.0458950317262667,0.022520220479036616,1.0144233631360178,0.028991085798096877,0.969520562820465,0.03135896626217565,0.8804200048718178,0.02905156128363032,0.4571501568530648,0.02807794671510339
1000,0.2,0.4,1.279601939836224,0.027678585870053295,1.0774194849446979,0.02784651930218984,1.0176453934235392,0.03439589685737858,0.958170041238171,0.033717946793533723,0.8206187022865202,0.03398897060997316,0.3413365820207457,0.022994502680316962
1000,0.2,0.42,1.3677567298987972,0.03139444818933503,1.0989859533183177,0.0301921588205091,1.0229810367697163,0.035361200781297376,0.934104737009329,0.04011206888241799,0.758255380028979,0.031918151758041614,0.26424004322901906,0.01819980819986469
1000,0.2,0.44,1.454488219069197,0.026582744688079238,1.122694737473758,0.03517571872118148,1.0214358166450952,0.03898741618310109,0.9067333326489184,0.03870606213280165,0.6885686618116561,0.03191410629694939,0.20256233129732495,0.014067281812663505
1000,0.2,0.46,1.5427700549528327,0.02504215011435219,1.1557758463647767,0.03713615806992254,1.0222943221263816,0.039424927523264965,0.8781229545311602,0.036253365843273606,0.6172574050477334,0.031135043282003384,0.16182090785538233,0.010125674345521411
1000,0.2,0.48,1.5892141838994647,0.025427962318638805,1.1635245424497567,0.03511119426301385,1.0116529262132894,0.03699448101802461,0.8594171817077636,0.029359891747461446,0.5822205153761412,0.030292138551006317,0.1509615975782653,0.008236067641364418
1000,0.2,0.5,1.642573214011363,0.02180958675668205,1.1729582741542304,0.02500956243169553,1.0169543215368564,0.028463404698597,0.8406617687440955,0.02623346784060422,0.5385599038842238,0.022624872752299303,0.13609558127418114,0.00821576739713326
5000,0.2,0.01,1.0000008147812276,3.221089602886404e-8,1.0000001645932781,3.651749791558646e-8,1.0000000034503278,4.163877407297038e-8,0.9999998396098667,3.965753351193871e-8,0.9999995070560053,4.365977064521315e-8,0.99999839326976,1.018596961937861e-7
5000,0.2,0.1,1.0000855381599327,4.13539404306233e-6,1.000016750879623,3.4718116262020957e-6,1.0000002289643837,3.7350039784109034e-6,0.9999837960828654,4.664280134228593e-6,0.9999485484206769,4.633740486592574e-6,0.9998286341791914,8.407321235611832e-6
5000,0.2,0.15,1.0002173996805088,8.50260718911902e-6,1.000042289746107,9.181364195169567e-6,0.9999997173606517,9.6766991684789e-6,0.9999563826636695,1.2036302381438585e-5,0.9998689605132146,1.3031259267345898e-5,0.9995595927299904,2.3302006680421683e-5
5000,0.2,0.2,1.0004405638464542,1.718017088192737e-5,1.000087684795392,1.5895037684126588e-5,0.9999982875459409,1.7308203396654145e-5,0.9999179122659533,2.1952650305493814e-5,0.9997390034521877,2.109538927967209e-5,0.9991329941139542,4.101939091275148e-5
5000,0.2,0.22,1.0005847687714369,2.3671057379777112e-5,1.0001191238745681,2.3544341255471113e-5,1.0000030895471694,3.0935243240163554e-5,0.9998834201551241,2.8696819958964866e-5,0.9996434032442848,3.3018265781478235e-5,0.9988131953419952,6.0845691010603776e-5
5000,0.2,0.24,1.0007387391530127,3.0450985109890862e-5,1.0001517498595986,2.934003789433082e-5,1.0000021323064079,3.454814633257027e-5,0.9998500318127209,4.013107159301924e-5,0.999561275432438,3.381738034282107e-5,0.9985090467087919,8.981383384339528e-5
5000,0.2,0.26,1.0009885317738758,4.0410498801900894e-5,1.0002029069883331,3.780979669227411e-5,1.0000062378097836,4.921999165578994e-5,0.9998197047868969,5.801508765345634e-5,0.9993994809044434,5.936600618368152e-5,0.997964577932438,0.00010922828374793505
5000,0.2,0.28,1.0036433180441293,0.00448359864266118,1.000722457601045,0.0035063251286379968,0.9994989299524971,0.003524704863069565,0.9996747806996593,0.0035060943173655795,0.9986731437482916,0.003192521531279053,0.9870101291990794,0.014069211519336974
5000,0.2,0.3,1.0100450316206335,0.006602940090672035,1.001757446466015,0.006048572322065956,1.0003312476079629,0.0066049550558719885,0.997752029565921,0.007784115215217212,0.9943239527378991,0.008223825402026706,0.9485076523471507,0.02823358764896711
5000,0.2,0.32,1.0258206645174897,0.011898075677841702,1.006917994017767,0.011766113976486874,1.002222188193598,0.012127173383273912,0.9981841665027015,0.013811523500790835,0.9845891484317403,0.013916186354370183,0.8679743519909867,0.04828204327713979
5000,0.2,0.34,1.0836003985702884,0.023566801200951577,1.0174236389470053,0.021743057559669467,1.0049306331474939,0.02281765594938199,0.9872570787541802,0.022746828572322957,0.950380498564667,0.02362008748475705,0.6707769022126793,0.04931099790839673
5000,0.2,0.36,1.1911599362020537,0.03055519932368566,1.0364276819849958,0.03383598358432841,1.001473519831554,0.03298756763885012,0.9742030907746556,0.03601609790257417,0.8964762159618135,0.03359240684878484,0.44334403366690794,0.03157722236046184
5000,0.2,0.38,1.360749654141667,0.04143615439225333,1.072803563696178,0.039557230114886426,1.011454322537417,0.04647090928928202,0.9411357890085991,0.04515551962463355,0.7871143703320684,0.05120623444116193,0.26834979044851115,0.021868359492008868
5000,0.2,0.4,1.580391204241274,0.04246331923338251,1.1239736233646063,0.0593360533677593,1.0061812096212284,0.053605116836853366,0.8900634289358513,0.053542643972707436,0.6369740269585542,0.04782848391345642,0.14512158083623375,0.011837221856703566
5000,0.2,0.42,1.7577358871723918,0.039914718967484615,1.1737024240297256,0.05617404797015135,0.983781846639608,0.05978930144254649,0.7969530005463993,0.05024353243967379,0.4913056522594574,0.03815501369435419,0.08706032919132661,0.008069996419701077
5000,0.2,0.44,1.8796912129998473,0.03415791026104199,1.2140881433218276,0.04636445133683129,0.9689689032337364,0.04550287804243596,0.7477234722290416,0.04543342973035858,0.3951109803780581,0.02867723490738767,0.06434230932213485,0.006341367647107896
5000,0.2,0.46,1.9523908309560831,0.022389757305752364,1.2282822964947775,0.03607019380808723,0.9544507676295361,0.030731847101800283,0.7034878224211648,0.027303234044712663,0.33385880672317464,0.018700196496455657,0.05062875609994624,0.00463358777237711
5000,0.2,0.48,1.9784970169129037,0.018099683820288013,1.2265627826862986,0.026641278441178803,0.9429898458467569,0.02195450259113699,0.6829738241183689,0.020617612416176927,0.3249315135469281,0.015915575126244672,0.05473217708107721,0.004975238209124761
5000,0.2,0.5,1.9670248221962467,0.017713980588654487,1.2175071392356709,0.02415588397156192,0.944579966009514,0.026671455420875786,0.6947572068875015,0.0187580011135835,0.3373663353220613,0.013771561564143647,0.06066691920172358,0.0046496819508211485
10000,0.2,0.01,1.0000005249733113,1.9842007795106564e-8,1.000000104796625,2.1642263593472087e-8,1.0000000029714236,2.4011567395068797e-8,0.9999998951357004,2.2886684398879038e-8,0.9999996825656889,2.9332379689264606e-8,0.9999989505127064,5.308633665564064e-8
10000,0.2,0.1,1.0000563471703259,2.063446653241639e-6,1.000011341244914,2.2278495387623233e-6,0.9999999048690476,2.919905614609566e-6,0.9999892084442703,2.9918820819127456e-6,0.9999660491636148,2.804976023393196e-6,0.9998862655988254,5.239293594504552e-6
10000,0.2,0.15,1.0001381825612523,5.150281029488622e-6,1.0000279312229508,5.8443044062059215e-6,1.0000001217242653,6.515712664325035e-6,0.9999716617274452,7.996180529344516e-6,0.9999169395417521,6.975526591285474e-6,0.9997232015669024,1.4804702188313884e-5
10000,0.2,0.2,1.0002753257929222,1.2969837174843569e-5,1.0000552542225585,1.1631274311806832e-5,0.9999987471045445,1.3501760144831206e-5,0.9999453294574411,1.5163975200534909e-5,0.9998377691614904,1.3592903865828425e-5,0.9994498054100031,2.7966041834031688e-5
10000,0.2,0.22,1.0003533368054514,1.6218771527956986e-5,1.0000720375321435,1.5295058353594433e-5,1.0000001946180672,1.627935142147185e-5,0.9999286055861212,1.9476086126054708e-5,0.9997860772671011,1.6990134138990217e-5,0.9992884877328193,3.881565287591783e-5
10000,0.2,0.24,1.0004734773458928,2.1764594627664033e-5,1.0000958796732675,1.7334234500616296e-5,1.0000004920438839,2.633119279480587e-5,0.9999037670641653,2.4142331876312985e-5,0.9997159342279562,2.325003349630561e-5,0.9990530311332119,4.411744107449428e-5
10000,0.2,0.26,1.000616779684062,3.577457915379821e-5,1.000121517754376,4.4965915958796414e-5,1.0000002448511727,4.740095747732068e-5,0.9998805050238354,5.209602027714059e-5,0.9996331210080222,5.372146863071614e-5,0.9987254449772796,0.00013426938770436743
10000,0.2,0.28,1.0041784659554265,0.005196200473620375,1.0007718029649033,0.003867265852262007,1.0004530163699696,0.0042245762627821,0.9994761970770593,0.004971706818976972,0.9974954119918154,0.0056297296102189864,0.9836916676985733,0.01843633803801964
10000,0.2,0.3,1.0065196265608423,0.005847593843185016,1.0017313215265646,0.004166413619087563,1.0000834145390174,0.005030135559567753,0.9993711672379102,0.006824672999838325,0.9965882466144328,0.005408413150235631,0.9685956248434721,0.023839175807744334
10000,0.2,0.32,1.0341590657996043,0.015678494025793858,1.004725710256733,0.011776096373402984,1.0008304425306087,0.01584838820785129,0.9967776926889874,0.015842375154954767,0.980896385189195,0.01446772808743489,0.8482408110640549,0.04505131817418409
10000,0.2,0.34,1.113858897865586,0.029757638886905784,1.0137305799884655,0.026952858681288196,1.0005625014836914,0.028080095693174927,0.9879103921241805,0.028350306561809504,0.9426343361616749,0.028831520258372684,0.6071508856704234,0.0528064326092446
10000,0.2,0.36,1.2803828395731747,0.0398623856515713,1.0471208058576673,0.04079671268016994,0.9944210873137972,0.053039987410839186,0.9545058954803555,0.04710418112672096,0.8593669563615554,0.040432867439315415,0.35446732383721047,0.034152244740255605
10000,0.2,0.38,1.5232960582802155,0.05269931228434227,1.0919387290982265,0.049686666549230755,1.0019761834532912,0.06342403841842384,0.9012369249793148,0.05905998914114249,0.7020939582753172,0.05250929783947223,0.18213066134146236,0.01959025360429831
10000,0.2,0.4,1.8055836619611687,0.043919846983193615,1.1600187070083843,0.061192031901171624,0.9775056004951039,0.06684447083164557,0.8050551775578821,0.05740698436659572,0.4968836892504086,0.048773924410540015,0.08343046886386171,0.009039316290241415
10000,0.2,0.42,1.9854066050598569,0.032064582295868095,1.1993085193655293,0.05441347056723909,0.9455629561752097,0.06091576664287912,0.6962103443819266,0.043074185976224956,0.34443245785771326,0.029766884764196793,0.04703490907121349,0.005826241211104154
10000,0.2,0.44,2.0942200209198494,0.024173488621469792,1.2306921733513176,0.032641578719166744,0.9079137766077969,0.03016149785268718,0.6259881522804148,0.02898088120691851,0.26302211378101115,0.01883562713435159,0.03300165229919253,0.004089686331038406
10000,0.2,0.46,2.121683176971085,0.017403695064825465,1.2295643248371324,0.0227374796410579,0.8949629207290262,0.021513523081542245,0.6057033580543705,0.018705514828056935,0.2444695969708388,0.010757676880432528,0.03289127265577862,0.0034545568748842377
10000,0.2,0.48,2.09947004118346,0.01564376507775032,1.224775397065196,0.021403514177164,0.9050750366910131,0.018733017975483764,0.6174557856994946,0.015751016435210704,0.26421620801540874,0.010761123558929706,0.04098885841924393,0.004090528746039913
10000,0.2,0.5,2.066130885619422,0.015484449082494753,1.2152718330550614,0.024841629074741346,0.9120482655056616,0.02101887181816667,0.6427543922772659,0.018734286569050403,0.29548607383310627,0.012131705336290207,0.054542992141586304,0.0047212400908056475
100,0.25,0.01,1.0000061351416467,3.0329370463891605e-7,1.0000012568543541,2.935469376335546e-7,1.000000009598141,3.58780685352587e-7,0.999998774239086,3.692161382559462e-7,0.9999963142169794,3.7719374916084266e-7,0.9999875601594137,6.80994434915804e-7
100,0.25,0.1,1.000778435959544,3.4622402275150983e-5,1.0001550344189996,3.3533299322034497e-5,1.0000028620970127,3.7809525361852156e-5,0.9998514930629857,3.929128096561165e-5,0.999532019070013,3.7518408662904544e-5,0.9984170284147712,7.606322166647265e-5
100,0.25,0.15,1.0021083504236517,9.625211450000888e-5,1.0004550571881796,0.00010384490336868391,1.0000177062268,0.00011499466942579881,0.9995765358293478,0.00012603920910603567,0.998700033497735,0.00012093312839188335,0.9955110039448647,0.0002324422023101516
100,0.25,0.2,1.0049976123573847,0.0003101218091642037,1.001095066949521,0.00029389178751470753,1.0000353208182962,0.0003865314379988829,0.9990140932052718,0.0004019109278912075,0.9969106136936737,0.00044579894763092557,0.9886614877023664,0.0010396194219705977
100,0.25,0.22,1.0066692168665219,0.000442791337073576,1.0016113006602343,0.0004860455568147596,1.0000699389770409,0.0006178668227704474,0.9987853199324498,0.0006667982813683337,0.9958457659901515,0.0007129692265129273,0.9837795597541877,0.0018877862262841791
100,0.25,0.24,1.0088779011087745,0.0006999733383990083,1.0020786906884187,0.0006581463271489101,1.0001881475984808,0.0007084978247284326,0.9984741586194571,0.0008649028676591334,0.9944240523646516,0.0008686827230690838,0.9778406626877727,0.002283866866416995
100,0.25,0.26,1.0117785580555294,0.0009334402892610848,1.0028287958523472,0.0010172689464875125,1.000343007813188,0.0010787121757952958,0.9978224795584676,0.0011997536293123724,0.992389259649598,0.001354732081946362,0.9697437011492178,0.003221151480763365
100,0.25,0.28,1.0163902668403217,0.0013402705237160614,1.0045072577351788,0.001607350501111752,1.000627764173333,0.0016743846733316189,0.9973188758111788,0.0019185507744276607,0.9895490612903896,0.002259265532002407,0.9542024690512743,0.005772534552625811
100,0.25,0.3,1.0214778556185853,0.0023328612308773687,1.005920659765755,0.0021442200031885697,1.0016838097985603,0.0027183762010714535,0.9959707510822636,0.002530309837149662,0.986388251635141,0.003269398334842982,0.9378535709613145,0.008454096279768451
100,0.25,0.32,1.0281171568174983,0.003136336792470169,1.0072600703798988,0.002701089687746011,1.0020062792117632,0.003646817995331553,0.9956399234594684,0.004156557294454697,0.9823812811779489,0.004409085499184406,0.9137437180596869,0.013452756797687624
100,0.25,0.34,1.039581932221612,0.004391413087681773,1.011246122431531,0.004032102521349785,1.0028880188026985,0.005197212380438037,0.9933379299436933,0.004789880812869123,0.9734494596628008,0.005987732060956282,0.8730987156196959,0.015836258629667404
100,0.25,0.36,1.0508009265150229,0.005308810385036661,1.0141334897589709,0.005300019545479008,1.0044240821715344,0.006681893322971779,0.9913334748682001,0.007178577980137653,0.9663956717808233,0.00772766332417082,0.835122410118291,0.017942904357306576
100,0.25,0.38,1.0623799613969513,0.0063743714201335774,1.016535685225158,0.006736520271142808,1.0046518959210355,0.0077630219062495304,0.9909285630873624,0.009070525564331985,0.9586688674916618,0.008312477629098277,0.8012446266225258,0.018085063373896804
100,0.25,0.4,1.0785177881255363,0.008523894175854608,1.021469023062772,0.00847824120262462,1.0041975163848786,0.008962460283770369,0.988075423620046,0.008783829649049538,0.947463771259008,0.01154178641967225,0.7592876698608196,0.02130014259235257
100,0.25,0.42,1.0962000610420126,0.008914625050749485,1.0254608168790629,0.009320064222458447,1.0051482295024368,0.010716828630503729,0.983761416264676,0.010762259680273282,0.9370213443234638,0.011331234596701944,0.7161281491145186,0.021037277663436618
100,0.25,0.44,1.1105104683504687,0.009102611497115417,1.029946265647132,0.00906352816536423,1.0071100351592974,0.010860326705839569,0.9818356332736599,0.012803740535797192,0.927236924485904,0.014432783253047098,0.684659615195232,0.01901799537485161
100,0.25,0.46,1.1326411640762268,0.011588941760295813,1.0374531467084611,0.011063443826177325,1.0084659302600094,0.014193663847606439,0.9773413583034701,0.013585717093993964,0.9108268837980158,0.013350335578635835,0.6370940064235584,0.022098479710190324
100,0.25,0.48,1.1451573802150952,0.010618100308634778,1.0390684290605723,0.009909939275003062,1.0076690950354021,0.014589839557222312,0.9731826100376388,0.014812904149259513,0.9018471535600942,0.014075418283492857,0.6164366068136912,0.020484404215703012
100,0.25,0.5,1.1683679732413388,0.012792553360075065,1.044443312641998,0.012277269182252474,1.010232820813293,0.014575038377929058,0.9715847259314557,0.017068938782368225,0.8876633699595173,0.014502780055275806,0.5803779124529598,0.01985578643293646
500,0.25,0.01,1.0000026750793087,1.419070740278544e-7,1.0000005075707334,1.3431960984500455e-7,0.999999968304565,1.3751406403134574e-7,0.9999994691389668,1.5459660001856222e-7,0.9999984148744956,1.442176953050542e-7,0.9999946955264184,3.2093047254706244e-7
500,0.25,0.1,1.0003023740633383,1.3043382730208371e-5,1.0000603513185045,1.2351395780641347e-5,0.9999967770950042,1.6064724830904076e-5,0.9999340289565686,1.8692654928172428e-5,0.9998196764850695,1.7433060897042214e-5,0.9993912226864878,3.738210832560195e-5
500,0.25,0.15,1.00078936104088,3.53988117613476e-5,1.0001574905018107,3.379027421824536e-5,0.9999939973014552,4.028560414042166e-5,0.999840518970085,4.4671695873781774e-5,0.9995266182479263,4.049411326970019e-5,0.9983901988475001,8.992780729964849e-5
500,0.25,0.2,1.0017648075920684,8.652350475649346e-5,1.000366335236602,8.955496130995848e-5,1.000014203324727,0.000103164188028872,0.9996577090358385,0.00010411715552087774,0.998928052627162,0.00011726621746493122,0.9962993924827223,0.0002080286915070669
500,0.25,0.22,1.0024375966836891,0.00015559045722402692,1.0005057003279765,0.00012922885080762206,1.000028765286651,0.000177239250223511,0.9995337942448471,0.00022197218553465147,0.9985110953378702,0.0001835909108935809,0.9947709167774204,0.0004336835355055342
500,0.25,0.24,1.0032732780637252,0.00019710771995262147,1.0006629177665458,0.0002049192069023297,1.000047396849225,0.00025474325538168264,0.999411005361348,0.0002679409311589618,0.9979665920059344,0.0002767677619039523,0.9928196796688705,0.0006143516743084018
500,0.25,0.26,1.0047279137895062,0.0002995685720917445,1.001055656441977,0.00041518886846844075,1.0000441568486176,0.00038875582670307694,0.9991221128948631,0.00043492908723325715,0.9970358963314682,0.0005038869544733355,0.9888734119466107,0.00146596342745599
500,0.25,0.28,1.0067085531151114,0.0007521288197172069,1.001651206511267,0.0009398709431942862,1.000209112191009,0.0010322559213100208,0.9986328695376837,0.001345613332223547,0.9957263385980092,0.0015884882765562875,0.980980847231883,0.004755734744344605
500,0.25,0.3,1.0104872664360578,0.0017443877928370402,1.0025220235389651,0.001919711154206621,1.0006996749081012,0.0018601802263956497,0.9982966770826713,0.0021003601758845824,0.9933155656658634,0.002152308675297527,0.9673921108619981,0.009634883455715303
500,0.25,0.32,1.0197699411279435,0.00430513237141299,1.0049990906850879,0.004012506447067775,1.0007993543045346,0.005043333256701343,0.9966368541267593,0.00615217291999385,0.9876228274045742,0.005853069821120049,0.9269963494293887,0.021149416117943666
500,0.25,0.34,1.0307682735555168,0.0052595777898233114,1.0083911916271484,0.005351989750874833,1.0022706742067833,0.0066961247258283925,0.9939499436853597,0.0077549508710286355,0.9774736513465284,0.008672431417651689,0.8784226104766591,0.026820695511128232
500,0.25,0.36,1.0504952846409668,0.008285228768706241,1.0156561713270293,0.009030730244742135,1.004033756298722,0.011705555333870356,0.9937253234255308,0.012949912528152746,0.9659974411217032,0.013125399488906765,0.7897803888162997,0.031564631675713245
500,0.25,0.38,1.080535240340859,0.011240060630272644,1.0238566270806952,0.010997840516382949,1.0069565858376723,0.015513753138740408,0.9873169149438966,0.015540560388411239,0.9492253474447976,0.018337417338905204,0.7006137305289393,0.03156740071915485
500,0.25,0.4,1.1183088918432729,0.012609198330458619,1.03490430446806,0.01347034445120571,1.0124689538387766,0.018428292175017087,0.9851231006150036,0.018634086143452015,0.9220215425454219,0.019555872214911035,0.5992761836746255,0.029739847428874644
500,0.25,0.42,1.1586668093386912,0.017582270319983245,1.0452594510619446,0.018791253260642796,1.0138945272915034,0.02207341492879103,0.9750824625901082,0.02190788782006093,0.8926780482627018,0.024214033437252393,0.5129037006157902,0.029072472900891513
500,0.25,0.44,1.2088489448087187,0.018267642395907537,1.0624623028248836,0.019383644968147557,1.0154325407584637,0.023251261574753046,0.9665886461629019,0.026092750122834105,0.8567789891069992,0.02447506518268498,0.44272626330915515,0.01950746788185178
500,0.25,0.46,1.2541468785820893,0.018804699424102168,1.0743167990406115,0.020854738167003353,1.0199081189043204,0.027060115468857532,0.958214197573341,0.025899736222894567,0.8231495173236254,0.027745577579461608,0.38267472367396804,0.018105337226524066
500,0.25,0.48,1.3003132129094106,0.018603964648874954,1.0859754928173642,0.020377777054044345,1.0181068824357566,0.023788449226748574,0.9443699655105032,0.026052427666464737,0.7878981222976701,0.023012742717889584,0.3377039157182815,0.015435899834746452
500,0.25,0.5,1.3318643415993217,0.019017416135996286,1.0981439493413443,0.02030974550336645,1.0215310958580077,0.022705983288102635,0.9381083527043025,0.02370655214596041,0.7621060365208256,0.02386018788355218,0.3156977454516758,0.012747195648596872
1000,0.25,0.01,1.0000018335989076,8.028527242114466e-8,1.0000003667656745,7.658993525363694e-8,1.0000000004348637,1.0386272733635419e-7,0.9999996252787392,1.0715652635529149e-7,0.9999988876500224,9.561761181846605e-8,0.999996319590188,2.0078752932012432e-7
1000,0.25,0.1,1.0002072976134404,9.355931530463307e-6,1.0000421014528138,9.097243025835726e-6,1.0000009959539826,1.1291667676399705e-5,0.9999595720209422,1.10209800110529e-5,0.9998770076383897,9.252463337995044e-6,0.9995853763585099,2.5341239389134855e-5
1000,0.25,0.15,1.0005382881049099,2.289168649014622e-5,1.0001092503901843,2.1713582078983185e-5,1.0000052086616897,2.6349656373872712e-5,0.9998877299813372,3.327871658282266e-5,0.9996751741339557,3.047718832455273e-5,0.9989060293314962,6.140632697183454e-5
1000,0.25,0.2,1.0011637646785472,5.571313307538105e-5,1.0002312293487625,5.2649843465530104e-5,0.9999942471064412,5.924580150383848e-5,0.9997656871244754,7.299742804529086e-5,0.999300366859173,5.9006973494901096e-5,0.9975962915668862,0.0001420797515581847
1000,0.25,0.22,1.001583740686687,7.360150976490415e-5,1.0003257853621856,7.154823108121138e-5,0.9999944386437079,9.298309441628265e-5,0.9996813195156714,0.00010538713005787336,0.9990474941660383,9.363736912490856e-5,0.9966895212699584,0.0002163833761384152
